Objid,plate,mjd,fiberid,ra,dec,fiberMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,fuv_mag,nuv_mag,dered_u,dered_g,dered_r,dered_i,dered_z,petroR90_r,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,fuv_magerr,nuv_magerr,e_bv,s2n_r,sn_fuv_auto,survey,morph_type
587732483286827056,971,52644,266,185.7859,49.85463,17.28602,18.82011,17.69032,17.23598,16.91293,16.75476,20.07664,19.69191,18.74438,17.6346,17.19556,16.88228,16.73303,2.120319,0.02107832,0.005317284,0.004875184,0.005080429,0.01100573,0.1892642,0.08125474,0.0145521,25.1731,5.738011,AIS,3
587731874463416402,894,52615,435,126.121,40.04967,17.51609,19.61716,18.07966,17.38003,16.9866,16.75745,21.1086,21.00224,19.39618,17.91706,17.2621,16.89718,16.69405,2.727908,0.03775702,0.006726313,0.005360653,0.005697172,0.01140569,0.2967789,0.2123837,0.04282122,27.0335,3.65929,AIS,3
587726879411864103,637,52174,632,316.4958,-5.916337,18.12692,19.87422,18.60522,17.92974,17.48371,17.20247,21.53148,21.41788,19.41681,18.26866,17.68564,17.29862,17.07124,3.381034,0.06432902,0.01234735,0.009381231,0.008913173,0.02046642,0.3233899,0.2363162,0.0883182,16.8387,3.358176,AIS,3
588848901007212664,311,51665,427,227.5188,0.6718616,17.52463,18.9324,17.86205,17.31751,16.90311,16.74895,20.46138,20.13303,18.66313,17.66392,17.17381,16.79415,16.6717,3.104361,0.02193116,0.005467316,0.004882054,0.005159916,0.01140505,0.1970923,0.1169153,0.05216844,22.7023,5.510108,AIS,3
588017704542535689,1613,53115,343,183.2628,13.23346,17.94597,24.62416,18.36968,17.77985,18.33252,17.06889,21.44608,21.0094,24.43143,18.22788,17.677,18.25453,17.01359,2.728709,2.471597,0.008471801,0.006898709,0.01510873,0.0137584,0.3724606,0.2450908,0.03784104,17.3902,2.915745,AIS,3
588017720649646124,1460,53138,92,198.9688,41.31579,17.39755,18.66019,17.67633,17.19294,16.8218,16.6703,20.14552,19.26852,18.57242,17.61175,17.14611,16.78629,16.64512,3.033225,0.02437594,0.005462532,0.004969087,0.004955503,0.01167643,0.1875783,0.09610452,0.01729151,23.7634,5.789583,AIS,3
588017725473685695,1624,53386,513,183.6945,7.616346,17.68126,20.02599,18.34999,17.52695,17.10431,16.78054,21.7777,21.73696,19.91772,18.27033,17.46917,17.0605,16.74948,3.013647,0.07194274,0.008112376,0.006336506,0.006075585,0.01475708,0.4991717,0.2826668,0.02088692,24.1622,2.175604,AIS,3
587727178472751214,461,51910,49,53.77937,-7.461184,18.07904,19.87309,18.41173,17.7409,17.34917,17.13659,22.19893,21.58828,19.58925,18.20289,17.58943,17.23431,17.05515,3.356851,0.06580523,0.008642465,0.007346179,0.007096894,0.02070829,0.4095832,0.2582443,0.05390933,17.3335,2.651476,AIS,3
587727231059820600,664,52174,505,26.49216,-8.925023,17.67477,19.60843,18.22974,17.53957,17.09645,16.8257,21.28757,20.68751,19.44707,18.11101,17.45346,17.03116,16.7794,3.280376,0.06310661,0.007803343,0.006423632,0.006645818,0.02012072,0.2192881,0.148618,0.03078338,21.0755,4.95239,AIS,3
587735430158155840,1286,52725,397,211.0303,47.0913,17.39219,18.89013,17.67939,17.13835,16.75424,16.52491,20.77148,19.71769,18.79897,17.61232,17.0897,16.71736,16.49876,3.301405,0.02527716,0.005026853,0.004555902,0.004680838,0.01255368,0.3107965,0.1324769,0.01748914,23.0267,3.494248,AIS,3
587733440512917576,1335,52824,290,240.5344,40.5645,17.89554,19.38991,18.21404,17.64694,17.32296,17.09703,21.61249,20.77267,19.3068,18.15288,17.60258,17.28933,17.07318,2.946088,0.04075057,0.007300483,0.006489374,0.006451873,0.01490221,0.3401123,0.09519398,0.01637248,19.3549,3.193063,AIS,3
587736541480943774,1810,53794,63,214.0951,7.92541,18.29649,19.37913,18.23081,17.81577,17.54472,17.36316,20.52536,20.42721,19.21545,18.11038,17.72842,17.47849,17.3162,3.108786,0.05012581,0.007880169,0.007514872,0.008066219,0.02245715,0.1336756,0.08237353,0.03218937,15.6425,8.124144,AIS,3
587729777444913340,917,52400,80,215.9482,-2.248062,17.05545,18.66157,17.47218,16.87574,16.47204,16.22932,20.73933,20.11697,18.40423,17.28283,16.73841,16.36791,16.15549,2.967728,0.02430291,0.004951574,0.00426283,0.004260343,0.009742935,0.2313167,0.1416424,0.04962242,30.8636,4.694863,AIS,3
587728679541538968,599,52317,447,183.1799,65.99261,17.56606,19.35695,18.10368,17.53737,17.15124,16.94189,21.41486,20.66852,19.24996,18.02496,17.48027,17.10794,16.91119,2.472322,0.03172271,0.006321966,0.005865863,0.005958756,0.0155282,0.3370469,0.1231607,0.02090536,22.1414,3.222103,AIS,3
587742773478948938,2487,53852,107,165.8371,15.94712,17.73844,20.34738,18.33343,17.59776,17.64818,17.149,20.94141,20.84789,20.24837,18.26058,17.54492,17.60812,17.12059,2.349331,0.1122891,0.008435124,0.006648071,0.009053675,0.02107913,0.217648,0.1752193,0.01923568,22.3772,4.989707,AIS,3
588018055645888672,1668,53433,394,201.4882,51.27491,18.24803,19.1578,18.04177,17.59188,17.30733,17.1641,20.3518,19.83904,19.10849,18.00549,17.56557,17.28738,17.14995,3.279155,0.03522096,0.01296871,0.009299129,0.00738611,0.02228068,0.2176584,0.0827163,0.009879221,16.9564,4.98947,AIS,3
587732770502344861,1234,52724,308,144.8993,7.043666,18.03264,18.72165,17.77549,17.46601,17.15026,17.05687,19.90936,19.58389,18.52137,17.62812,17.35912,17.06922,16.99941,3.386789,0.02725441,0.006000221,0.007641425,0.006677967,0.01771578,0.1284853,0.0808164,0.03804886,18.5943,8.452329,AIS,3
587742013836558507,2777,54554,154,223.1382,18.00207,17.78643,18.97193,17.92812,17.5384,17.23997,17.08195,20.2502,19.77915,18.78511,17.79066,17.43871,17.16437,17.02835,2.455725,0.03099699,0.006399493,0.006438631,0.006422027,0.01575362,0.1489673,0.0792279,0.03697945,22.667,7.290193,AIS,3
587741532767060058,2274,53726,406,126.7853,16.70999,18.48299,19.2341,18.33195,18.0936,17.7464,17.70754,20.37087,20.00048,19.00385,18.16254,17.97073,17.65322,17.64148,3.237772,0.03223757,0.007917825,0.008337346,0.008466772,0.02400018,0.2478618,0.1393186,0.04469885,17.67,4.381474,AIS,3
587736942526922861,1653,53534,563,235.7126,28.71438,17.89197,19.04285,18.00691,17.59462,17.20138,17.09533,20.89737,20.21651,18.9041,17.90482,17.52057,17.14524,17.05552,2.838829,0.02808029,0.006538802,0.006151016,0.007086944,0.01733139,0.2237038,0.07624462,0.02704902,19.6585,4.854635,AIS,3
587732702870962301,1618,53116,490,171.8415,7.641012,17.85065,19.45617,18.24618,17.62672,17.20878,16.9876,21.21272,20.65057,19.02656,17.93008,17.39746,17.03494,16.86435,3.244355,0.04732297,0.007361281,0.006260164,0.006042864,0.01742794,0.4333933,0.3955219,0.08374972,21.3957,2.505807,AIS,3
588017603601498125,1360,53033,242,157.0882,40.44395,17.92916,19.17422,18.22543,17.68476,17.31821,17.18673,20.47965,20.23303,19.11971,18.18532,17.65567,17.29615,17.17109,3.208649,0.02903815,0.007837259,0.006441694,0.006509372,0.01604917,0.1970844,0.1486017,0.01053184,21.0981,5.51033,AIS,3
587739457765376116,2155,53820,552,228.7717,24.16434,17.98598,19.43966,18.09131,17.46482,17.11632,16.85919,21.58648,20.40697,19.20814,17.92097,17.34127,17.02264,16.79277,3.484487,0.05181163,0.008696319,0.006436472,0.007412726,0.01557164,0.4102628,0.194525,0.04522022,21.9461,2.647084,AIS,3
588017721720504397,1456,53115,353,190.3762,42.85639,17.34427,18.74077,17.60359,17.11595,16.7307,16.55787,19.76456,19.34156,18.60323,17.50239,17.04255,16.67504,16.51841,3.191306,0.02416317,0.005406448,0.004875585,0.005167615,0.01049992,0.1655446,0.09324886,0.02711714,26.9162,6.560166,AIS,3
587725818034979006,617,52072,379,235.3869,57.35993,18.07225,19.28614,18.05843,17.50908,17.13305,16.95953,20.56744,20.23031,19.23861,18.02345,17.48371,17.11382,16.94589,3.163551,0.04385879,0.006648372,0.006172359,0.006816884,0.02353611,0.1981161,0.1214408,0.009125457,18.1992,5.481634,AIS,3
587735666384634002,1330,52822,493,228.7811,49.07307,17.42676,19.93128,18.18215,17.32416,16.90108,16.57462,22.06328,22.02493,19.84768,18.12064,17.27955,16.86726,16.55063,3.324285,0.06388301,0.007409501,0.005569916,0.005623091,0.01399917,0.4436707,0.4818592,0.01621944,21.137,2.447761,AIS,3
587739609169395837,2104,53852,384,198.7256,31.84203,17.38435,19.62867,17.98242,17.21733,16.84888,16.57371,21.32442,20.72132,19.58858,17.95292,17.19594,16.83266,16.56221,3.455074,0.05300822,0.006490962,0.005148498,0.005371228,0.01440698,0.2783333,0.1801169,0.007683685,27.5111,3.901797,AIS,3
587728947975618784,271,51883,217,154.1571,-0.7938352,17.7554,19.7295,18.41804,17.76295,17.32398,17.06032,21.08218,21.22064,19.47746,18.23259,17.62845,17.22199,16.98801,2.8678,0.05725581,0.009001956,0.008054885,0.007928126,0.01699227,0.2411624,0.16808,0.04883909,22.2992,4.503189,AIS,3
587725551743205432,487,51943,610,151.6836,63.69313,17.5154,18.78802,17.84017,17.35749,16.96393,16.81529,19.95266,19.37008,18.67719,17.75862,17.29834,16.91908,16.78349,2.783943,0.02457136,0.006066643,0.005998614,0.005597334,0.01700121,0.1515249,0.0829198,0.02133586,32.909,7.167139,AIS,3
588017704530739283,1598,53033,378,155.7381,11.65555,17.96291,19.57427,18.40366,17.75685,17.38471,17.17284,21.29846,20.526,19.40341,18.27794,17.66567,17.31557,17.12382,2.922132,0.04430503,0.009530701,0.007255409,0.007596965,0.01631171,0.3838892,0.2566906,0.03371973,21.9301,2.828941,AIS,3
587742629056806915,2744,54272,508,210.9366,16.30888,18.05938,18.97287,17.94823,17.60278,17.32076,17.22708,20.27832,19.81149,18.86899,17.8718,17.54735,17.27872,17.19728,3.022057,0.02798918,0.00677598,0.006364217,0.007290497,0.01704534,0.2087659,0.0846612,0.02035447,23.8026,5.201999,AIS,3
588007005236428988,443,51873,548,127.8017,49.88726,17.40279,19.77848,18.21443,17.3815,16.96708,16.62123,22.4375,22.00574,19.58553,18.07246,17.27853,16.889,16.56588,3.364116,0.04653465,0.007340564,0.005765352,0.006101151,0.01464635,0.540323,0.3636181,0.03743808,30.6172,2.009909,AIS,3
587738568712192179,1776,53858,183,205.3795,13.65949,18.31427,19.41893,18.21156,17.71839,17.41634,17.23548,21.23935,20.24685,19.30075,18.12461,17.65533,17.36852,17.20158,3.266881,0.04710686,0.009227468,0.009887134,0.01072926,0.02213636,0.299391,0.1050266,0.02284385,17.7353,3.627364,AIS,3
588015507677315244,409,51871,50,42.41566,-1.197461,19.62592,19.60839,18.90278,19.12264,18.64812,18.99255,20.67866,19.83038,19.29601,18.67293,18.95594,18.52171,18.90292,2.437307,0.04098355,0.01336064,0.01527881,0.0174649,0.06446427,0.1751641,0.0798053,0.05981357,7.56483,6.199901,AIS,3
587732484342480911,934,52672,426,131.0793,35.89538,17.55367,18.90436,17.79444,17.25348,16.91646,16.73624,19.99666,19.67617,18.72204,17.66029,17.15619,16.84268,16.68394,3.33959,0.02540983,0.007945154,0.007828813,0.008750477,0.01386983,0.130489,0.07896966,0.03564898,22.7203,8.322541,AIS,3
587722982830833846,307,51663,268,218.929,-0.292767,17.26176,18.14212,17.08933,16.84256,16.63303,16.64357,19.28945,18.82084,17.94248,16.94244,16.73603,16.55225,16.5863,2.726675,0.0136103,0.004128436,0.004190177,0.004471633,0.03006092,0.1253349,0.06780829,0.03840352,33.7999,8.664783,AIS,3
587722983902740567,303,51615,587,214.6945,0.5607975,17.91777,18.72474,17.70701,17.30815,17.05318,16.93213,20.57933,19.47261,18.5289,17.56292,17.20364,16.97393,16.87594,3.391067,0.02216359,0.005865105,0.005272224,0.005995573,0.01503574,0.2586064,0.1078849,0.03796054,22.6622,4.199432,AIS,3
587742572683001995,2485,54176,405,164.4711,18.89004,17.87753,18.66518,17.74859,17.18881,16.90315,16.6996,19.90673,19.56375,18.53876,17.65557,17.12134,16.85199,16.66333,3.340691,0.03625504,0.01721671,0.008787651,0.01519478,0.02191071,0.1143612,0.07427125,0.02456526,21.0107,9.496232,AIS,3
588017991234486422,1814,54555,166,222.4655,7.783869,18.31854,19.37861,18.19885,17.76827,17.4965,17.3589,20.41611,20.08507,19.2387,18.09591,17.69361,17.43989,17.31876,3.030465,0.04941306,0.007922439,0.007580448,0.007726561,0.0219572,0.2233467,0.1557723,0.02731161,16.7575,4.862395,AIS,3
587739828752679126,2203,53915,474,247.6128,14.0833,17.03923,18.42063,17.23128,16.67293,16.33391,16.14029,20.35102,19.61883,18.1328,17.0195,16.51933,16.21744,16.05771,3.488631,0.02257792,0.004895886,0.004102299,0.004396163,0.008558122,0.1779428,0.08892886,0.0558911,36.9293,6.103084,AIS,3
587735662621294729,1594,52992,526,145.4639,35.90968,18.19337,19.27669,18.14156,17.53482,17.18982,17.02225,20.14247,19.87414,19.22499,18.10352,17.50723,17.1689,17.00741,3.252361,0.04302495,0.0223537,0.009373114,0.009618212,0.01696427,0.1823919,0.1246546,0.009905584,18.0811,5.954211,AIS,3
587742629594464439,2745,54231,445,212.9325,16.42214,17.96712,19.47283,18.33343,17.76506,17.40505,17.16484,20.20723,20.33333,19.38417,18.2682,17.71774,17.36917,17.1394,2.98959,0.04203905,0.007654029,0.006660711,0.007425996,0.01398769,0.2491026,0.1200428,0.01742675,18.2401,4.359649,AIS,3
587742576984195219,2617,54502,496,197.1893,19.68556,17.86789,19.19201,18.02513,17.64095,17.2873,17.16133,20.70888,19.92916,19.04064,17.91376,17.56018,17.22605,17.11791,2.748864,0.03778863,0.006582833,0.006463195,0.006579501,0.01887693,0.2310101,0.1446065,0.02894151,25.8784,4.701093,AIS,3
587733609625681976,1171,52753,405,244.2161,42.44565,17.4983,18.41927,17.48119,17.1626,16.88831,16.77818,19.36674,19.0737,18.3376,17.42109,17.11901,16.85526,16.75475,2.897454,0.02114191,0.005404039,0.005073663,0.006449509,0.01532673,0.1170868,0.04163934,0.01608908,23.1357,9.275174,AIS,3
587730847425364769,985,52431,356,315.5998,0.1866998,17.53543,19.61572,17.99368,17.25724,16.85995,16.55276,21.1822,21.00908,19.19054,17.68084,17.03034,16.68789,16.43077,3.434476,0.0634092,0.008147836,0.006706551,0.00677426,0.01831992,0.2197438,0.159152,0.0825489,23.0777,4.942118,AIS,3
587742190439563349,2514,53882,510,178.7318,25.00681,17.16102,18.80125,17.59281,17.01598,16.66719,16.45752,21.10114,19.72227,18.70939,17.52522,16.96696,16.63002,16.43116,2.683017,0.02590897,0.004872621,0.004440157,0.004474869,0.01084734,0.3387759,0.1235605,0.01752572,33.9013,3.205659,AIS,3
587728308558823552,502,51957,554,153.3609,2.092417,17.60075,19.64201,18.21615,17.5297,17.14638,16.86154,21.341,20.94475,19.35347,18.00385,17.37571,17.02962,16.77876,3.022696,0.04291576,0.007972908,0.006215953,0.006293642,0.01475174,0.3492292,0.1680076,0.05545311,31.2516,3.109706,AIS,3
587725550666121396,484,51907,592,139.7417,58.60093,17.76489,19.33883,18.09488,17.47967,17.07204,16.84861,21.40069,20.67745,19.17873,17.97708,17.39422,17.00725,16.80267,3.449046,0.04566343,0.009180287,0.006870491,0.006640772,0.01567405,0.3482876,0.2075192,0.0307895,22.735,3.118113,AIS,3
587728308024246358,505,52317,228,158.5506,1.713554,19.45893,19.62934,18.9384,19.16804,18.63433,18.77971,19.9321,19.56424,19.4301,18.7918,19.06172,18.55371,18.72255,3.223368,0.04533563,0.01044257,0.01719877,0.01462531,0.06148305,0.1239482,0.05248768,0.03901031,8.03966,8.761725,AIS,3
587741531720188048,2239,53726,81,192.8371,28.74858,18.11769,19.19542,18.06726,17.61457,17.30777,17.15491,20.56558,20.11244,19.11615,18.00894,17.57227,17.27569,17.13217,3.204643,0.0316899,0.009734092,0.006835777,0.007508697,0.01731455,0.2861267,0.1098572,0.0154548,23.3594,3.795521,AIS,3
588297864189509781,1436,53054,225,164.3981,45.47534,17.95795,19.42879,18.22676,17.64912,17.24812,16.99659,21.50961,20.63097,19.37399,18.18644,17.61988,17.22595,16.98087,3.401342,0.04068118,0.00917821,0.007165012,0.007477535,0.01819218,0.387302,0.1925816,0.0109707,17.7351,2.804013,AIS,3
587741723356364904,2231,53816,326,183.879,28.63599,17.4522,19.45495,18.03066,17.38235,17.06701,16.77974,20.59943,19.92564,19.33551,17.94278,17.31861,17.01868,16.74547,2.833732,0.04622708,0.006890772,0.005852175,0.00643919,0.01444873,0.3038099,0.1562749,0.02255945,25.5967,3.574604,AIS,3
587739096444108884,2025,53431,470,161.1049,34.11676,17.86132,19.37529,18.1044,17.47042,17.05411,16.8676,21.31479,20.50888,19.28271,18.03629,17.42101,17.01665,16.84104,3.478122,0.04148915,0.008365635,0.006552801,0.006150029,0.01440917,0.3802731,0.1871229,0.01788411,19.8381,2.855843,AIS,3
587732702874370183,1623,53089,352,179.7418,7.81442,18.42438,18.9429,17.99188,17.7676,17.54983,17.49775,19.57999,19.36491,18.86987,17.93815,17.72863,17.52028,17.47679,3.479943,0.03197949,0.006338554,0.00680366,0.007387524,0.02614876,0.1181212,0.07447167,0.01409101,16.7279,9.193944,AIS,3
587729971787726940,919,52409,484,219.0553,-1.469674,18.19568,19.59415,18.35686,17.85644,17.51506,17.36094,21.10487,20.77222,19.39353,18.20925,17.74938,17.43388,17.30338,3.100515,0.04360804,0.008067452,0.00717417,0.00775467,0.01788471,0.3146277,0.2179096,0.03912954,17.699,3.451699,AIS,3
587739707943747773,2118,53820,387,208.3135,28.17137,17.51469,19.50386,18.0206,17.343,16.93025,16.66529,21.02839,20.5127,19.42808,17.96484,17.30257,16.89958,16.64355,3.088071,0.04877982,0.006529272,0.005519991,0.00560619,0.01514118,0.3007012,0.09500525,0.01468794,25.9196,3.611559,AIS,3
587736478136467789,1727,53859,385,236.9568,7.865871,17.83078,19.18495,17.99837,17.43472,17.07866,16.86069,20.94289,20.53757,18.98822,17.85362,17.32973,16.99906,16.80424,3.093925,0.03961009,0.006736126,0.006104868,0.006201379,0.01702071,0.2996245,0.1821525,0.03823506,19.1831,3.624537,AIS,3
587744729027641567,2431,53818,146,133.8338,14.93671,17.74425,18.94521,17.94493,17.5101,17.11741,16.96832,21.28288,20.19249,18.63549,17.71704,17.34481,16.99208,16.87946,3.206585,0.03069402,0.006003031,0.005899546,0.005703628,0.01643851,0.4875681,0.1632295,0.05924035,22.4419,2.227381,AIS,3
587735697520590876,1319,52791,401,198.1985,57.72462,18.77671,19.01103,18.29468,18.29568,17.93703,18.12111,19.35866,19.1664,18.94479,18.24593,18.26033,17.91022,18.1021,2.719132,0.0311973,0.007334189,0.008652173,0.009433067,0.03141611,0.0793302,0.04315443,0.01352303,13.7221,13.68962,AIS,3
587742568929951899,2583,54095,576,149.1599,17.08213,18.36575,19.12404,18.28013,17.86133,17.48696,17.34251,20.22157,20.40571,18.95932,18.15893,17.77342,17.42031,17.29525,3.092693,0.03991724,0.0202637,0.02191607,0.01818971,0.02390341,0.2006618,0.1709426,0.03200953,21.0242,5.41209,AIS,3
587725489990402322,357,51813,291,258.9214,54.32048,16.99155,19.11267,17.60295,16.85865,16.42616,16.14827,21.33175,21.1123,18.99737,17.51812,16.79712,16.37951,16.11519,3.399905,0.02755598,0.005415023,0.004205595,0.004289197,0.008602426,0.3819859,0.3520559,0.02234183,47.0529,2.843037,AIS,3
587742615638507796,2530,53881,72,246.8616,12.56856,17.84357,19.45417,18.29353,17.7399,17.40171,17.19917,20.49891,21.08265,19.15446,18.073,17.57996,17.28043,17.11319,2.546724,0.04318622,0.007557984,0.006831096,0.006727733,0.02098122,0.1823533,0.1440483,0.05834677,21.9282,5.955473,AIS,3
588015507663749239,393,51794,86,11.4362,-1.088991,17.79891,19.42229,18.23103,17.61337,17.19079,16.98535,20.9479,20.14244,19.3188,18.15489,17.55815,17.14892,16.95566,3.312688,0.04978731,0.01005907,0.007791455,0.007475218,0.01857341,0.3890108,0.1624066,0.0200775,16.8699,2.791696,AIS,3
587731890041716950,1314,53050,192,181.9417,56.84381,17.9963,19.32298,18.11117,17.5648,17.22883,17.05416,20.95227,20.15355,19.24142,18.05116,17.52127,17.19583,17.03076,3.279392,0.04383033,0.006972005,0.007320552,0.006440639,0.01636747,0.2267043,0.07409278,0.01475576,24.1406,4.790381,AIS,3
587739406782169124,1999,53503,545,185.0168,34.64319,17.75215,19.1995,18.11314,17.63714,17.28212,17.1084,20.75486,20.28459,19.12717,18.05993,17.59854,17.25285,17.08765,2.47352,0.03316333,0.006632231,0.006523875,0.006615363,0.01710001,0.1662441,0.07217954,0.01432308,22.7594,6.532563,AIS,3
587739720312488384,2202,53566,522,246.4525,15.13705,17.87895,19.52434,18.22099,17.6316,17.30981,17.07638,21.77369,20.87552,19.25726,18.02448,17.48907,17.20174,16.99975,3.321898,0.04585861,0.00760165,0.006627806,0.00717655,0.01965106,0.3459406,0.1464896,0.05126267,26.8126,3.139268,AIS,3
588017948824699118,1379,53084,37,213.4842,39.08194,17.90497,19.06439,18.11668,17.67057,17.32151,17.14107,20.81959,19.99621,19.01708,18.08186,17.64532,17.30237,17.1275,2.878242,0.03119037,0.009164466,0.006654333,0.006779075,0.02025356,0.2621176,0.1216362,0.008993855,16.0275,4.143179,AIS,3
587727179523686535,651,52141,394,1.102653,-9.847515,18.11693,19.3206,18.18538,17.79585,17.34921,17.16883,21.02633,20.36052,19.15828,18.06594,17.70922,17.28352,17.12226,2.88774,0.04795676,0.008417498,0.02409115,0.01287813,0.02787831,0.2664603,0.1280867,0.03151655,16.2143,4.075655,AIS,3
588017948287238301,1379,53084,157,211.6699,39.16706,18.13447,19.04961,17.97681,17.59797,17.28197,17.1747,20.47012,20.05248,19.02124,17.95593,17.58283,17.27049,17.16656,3.078137,0.03052819,0.007624947,0.006793332,0.008378916,0.01954877,0.1501183,0.08260759,0.005492764,19.6725,7.234297,AIS,3
587739845382111338,2786,54540,463,214.62,22.37931,18.00375,18.82459,17.88174,17.57174,17.33588,17.23107,19.55384,19.43593,18.65406,17.75627,17.48073,17.26687,17.18214,2.802141,0.02657183,0.006124722,0.006603523,0.006487368,0.01925915,0.1950989,0.06507975,0.03389592,22.051,5.566408,AIS,3
