#lambda       q_CCM       q_CAL       q_HZ1       q_HZ2       q_HZ3       q_HZ4       q_HZ5       q_GD1       q_GD2       q_GD3
 2002.0     2.84839     2.18981     2.80091     2.82369     2.74505     3.34220     2.18981     3.38708     2.86868     2.75000
 2003.0     2.85134     2.18923     2.80136     2.82624     2.74672     3.34051     2.18923     3.38513     2.86977     2.75199
 2004.0     2.85430     2.18865     2.80182     2.82880     2.74839     3.33881     2.18865     3.38318     2.87085     2.75398
 2005.0     2.85726     2.18807     2.80227     2.83137     2.75007     3.33712     2.18807     3.38122     2.87194     2.75598
 2006.0     2.86023     2.18749     2.80273     2.83395     2.75175     3.33542     2.18749     3.37928     2.87302     2.75796
 2007.0     2.86321     2.18691     2.80318     2.83652     2.75344     3.33373     2.18691     3.37733     2.87410     2.75995
 2008.0     2.86620     2.18633     2.80364     2.83911     2.75513     3.33203     2.18633     3.37538     2.87519     2.76194
 2009.0     2.86920     2.18575     2.80409     2.84170     2.75683     3.33034     2.18575     3.37344     2.87627     2.76392
 2010.0     2.87221     2.18517     2.80455     2.84429     2.75853     3.32864     2.18517     3.37150     2.87735     2.76590
 2011.0     2.87522     2.18460     2.80500     2.84689     2.76024     3.32695     2.18460     3.36956     2.87842     2.76788
 2012.0     2.87824     2.18402     2.80545     2.84950     2.76195     3.32526     2.18402     3.36762     2.87950     2.76986
 2013.0     2.88126     2.18344     2.80591     2.85211     2.76367     3.32356     2.18344     3.36568     2.88058     2.77183
 2014.0     2.88430     2.18286     2.80636     2.85472     2.76539     3.32187     2.18286     3.36375     2.88165     2.77381
 2015.0     2.88733     2.18229     2.80682     2.85734     2.76711     3.32017     2.18229     3.36182     2.88273     2.77578
 2016.0     2.89038     2.18171     2.80727     2.85996     2.76884     3.31848     2.18171     3.35989     2.88380     2.77775
 2017.0     2.89343     2.18114     2.80773     2.86259     2.77058     3.31678     2.18114     3.35796     2.88487     2.77971
 2018.0     2.89648     2.18056     2.80818     2.86522     2.77231     3.31509     2.18056     3.35603     2.88595     2.78168
 2019.0     2.89955     2.17998     2.80864     2.86785     2.77406     3.31340     2.17998     3.35411     2.88702     2.78364
 2020.0     2.90261     2.17941     2.80909     2.87049     2.77580     3.31170     2.17941     3.35219     2.88808     2.78560
 2021.0     2.90568     2.17883     2.80955     2.87313     2.77755     3.31001     2.17883     3.35027     2.88915     2.78756
 2022.0     2.90876     2.17826     2.81000     2.87577     2.77930     3.30831     2.17826     3.34835     2.89022     2.78952
 2023.0     2.91184     2.17769     2.81045     2.87842     2.78105     3.30662     2.17769     3.34643     2.89128     2.79148
 2024.0     2.91492     2.17711     2.81091     2.88106     2.78281     3.30492     2.17711     3.34452     2.89235     2.79343
 2025.0     2.91800     2.17654     2.81136     2.88371     2.78457     3.30323     2.17654     3.34260     2.89341     2.79538
 2026.0     2.92109     2.17596     2.81182     2.88636     2.78633     3.30153     2.17596     3.34069     2.89448     2.79733
 2027.0     2.92419     2.17539     2.81227     2.88902     2.78809     3.29984     2.17539     3.33878     2.89554     2.79928
 2028.0     2.92728     2.17482     2.81273     2.89167     2.78985     3.29815     2.17482     3.33688     2.89660     2.80123
 2029.0     2.93038     2.17425     2.81318     2.89433     2.79162     3.29645     2.17425     3.33497     2.89766     2.80317
 2030.0     2.93347     2.17367     2.81364     2.89698     2.79339     3.29476     2.17367     3.33307     2.89872     2.80511
 2031.0     2.93657     2.17310     2.81409     2.89964     2.79516     3.29306     2.17310     3.33117     2.89977     2.80705
 2032.0     2.93967     2.17253     2.81455     2.90230     2.79693     3.29137     2.17253     3.32927     2.90083     2.80899
 2033.0     2.94277     2.17196     2.81500     2.90496     2.79870     3.28967     2.17196     3.32737     2.90189     2.81093
 2034.0     2.94588     2.17139     2.81545     2.90761     2.80048     3.28798     2.17139     3.32547     2.90294     2.81286
 2035.0     2.94898     2.17082     2.81591     2.91027     2.80225     3.28629     2.17082     3.32358     2.90399     2.81480
 2036.0     2.95208     2.17025     2.81636     2.91293     2.80402     3.28459     2.17025     3.32169     2.90505     2.81673
 2037.0     2.95518     2.16968     2.81682     2.91559     2.80580     3.28290     2.16968     3.31980     2.90610     2.81866
 2038.0     2.95828     2.16911     2.81727     2.91824     2.80757     3.28120     2.16911     3.31791     2.90715     2.82058
 2039.0     2.96138     2.16854     2.81773     2.92090     2.80934     3.27951     2.16854     3.31602     2.90820     2.82251
 2040.0     2.96447     2.16797     2.81818     2.92355     2.81112     3.27781     2.16797     3.31414     2.90925     2.82443
 2041.0     2.96756     2.16740     2.81864     2.92620     2.81289     3.27612     2.16740     3.31225     2.91029     2.82635
 2042.0     2.97066     2.16683     2.81909     2.92885     2.81466     3.27442     2.16683     3.31037     2.91134     2.82827
 2043.0     2.97374     2.16626     2.81955     2.93149     2.81643     3.27273     2.16626     3.30849     2.91238     2.83019
 2044.0     2.97683     2.16569     2.82000     2.93414     2.81820     3.27104     2.16569     3.30662     2.91343     2.83211
 2045.0     2.97991     2.16513     2.82045     2.93678     2.81996     3.26934     2.16513     3.30474     2.91447     2.83402
 2046.0     2.98298     2.16456     2.82091     2.93942     2.82173     3.26765     2.16456     3.30287     2.91551     2.83593
 2047.0     2.98606     2.16399     2.82136     2.94205     2.82349     3.26595     2.16399     3.30099     2.91655     2.83784
 2048.0     2.98912     2.16342     2.82182     2.94468     2.82525     3.26426     2.16342     3.29912     2.91759     2.83975
 2049.0     2.99218     2.16286     2.82227     2.94730     2.82701     3.26256     2.16286     3.29726     2.91863     2.84166
 2050.0     2.99524     2.16229     2.82273     2.94993     2.82876     3.26087     2.16229     3.29539     2.91967     2.84356
 2051.0     2.99829     2.16172     2.82318     2.95254     2.83051     3.25918     2.16172     3.29353     2.92071     2.84546
 2052.0     3.00133     2.16116     2.82364     2.95515     2.83226     3.25748     2.16116     3.29210     2.92101     2.84683
 2053.0     3.00436     2.16059     2.82409     2.95776     2.83400     3.25579     2.16059     3.29085     2.92102     2.84797
 2054.0     3.00739     2.16003     2.82455     2.96036     2.83574     3.25409     2.16003     3.28959     2.92103     2.84912
 2055.0     3.01041     2.15946     2.82500     2.96295     2.83748     3.25240     2.15946     3.28834     2.92104     2.85027
 2056.0     3.01342     2.15890     2.82545     2.96554     2.83921     3.25070     2.15890     3.28709     2.92104     2.85141
 2057.0     3.01642     2.15833     2.82591     2.96812     2.84093     3.24901     2.15833     3.28585     2.92105     2.85256
 2058.0     3.01941     2.15777     2.82636     2.97070     2.84266     3.24731     2.15777     3.28460     2.92106     2.85370
 2059.0     3.02239     2.15720     2.82682     2.97327     2.84437     3.24562     2.15720     3.28335     2.92107     2.85484
 2060.0     3.02537     2.15664     2.82727     2.97583     2.84608     3.24393     2.15664     3.28211     2.92108     2.85599
 2061.0     3.02833     2.15608     2.82773     2.97838     2.84778     3.24223     2.15608     3.28086     2.92109     2.85713
 2062.0     3.03128     2.15551     2.82818     2.98092     2.84948     3.24054     2.15551     3.27962     2.92110     2.85826
 2063.0     3.03421     2.15495     2.82864     2.98345     2.85117     3.23884     2.15495     3.27838     2.92111     2.85940
 2064.0     3.03714     2.15439     2.82909     2.98598     2.85286     3.23715     2.15439     3.27714     2.92112     2.86054
 2065.0     3.04005     2.15383     2.82955     2.98850     2.85453     3.23545     2.15383     3.27590     2.92113     2.86167
 2066.0     3.04295     2.15326     2.83000     2.99100     2.85620     3.23376     2.15326     3.27466     2.92114     2.86281
 2067.0     3.04584     2.15270     2.83045     2.99350     2.85786     3.23207     2.15270     3.27343     2.92115     2.86394
 2068.0     3.04871     2.15214     2.83091     2.99599     2.85952     3.23037     2.15214     3.27219     2.92116     2.86507
 2069.0     3.05156     2.15158     2.83136     2.99846     2.86116     3.22868     2.15158     3.27096     2.92117     2.86621
 2070.0     3.05441     2.15102     2.83182     3.00093     2.86280     3.22698     2.15102     3.26972     2.92118     2.86734
 2071.0     3.05723     2.15046     2.83227     3.00338     2.86443     3.22529     2.15046     3.26849     2.92119     2.86846
 2072.0     3.06004     2.14990     2.83273     3.00582     2.86605     3.22359     2.14990     3.26726     2.92120     2.86959
 2073.0     3.06284     2.14934     2.83318     3.00825     2.86766     3.22190     2.14934     3.26603     2.92120     2.87072
 2074.0     3.06561     2.14878     2.83364     3.01067     2.86926     3.22020     2.14878     3.26481     2.92121     2.87185
 2075.0     3.06837     2.14822     2.83409     3.01307     2.87085     3.21851     2.14822     3.26358     2.92122     2.87297
 2076.0     3.07111     2.14766     2.83455     3.01547     2.87242     3.21682     2.14766     3.26235     2.92123     2.87409
 2077.0     3.07383     2.14710     2.83500     3.01784     2.87399     3.21512     2.14710     3.26113     2.92124     2.87522
 2078.0     3.07654     2.14654     2.83545     3.02021     2.87555     3.21343     2.14654     3.25990     2.92125     2.87634
 2079.0     3.07922     2.14598     2.83591     3.02256     2.87710     3.21173     2.14598     3.25868     2.92126     2.87746
 2080.0     3.08189     2.14542     2.83636     3.02489     2.87863     3.21004     2.14542     3.25746     2.92127     2.87858
 2081.0     3.08453     2.14486     2.83682     3.02721     2.88015     3.20834     2.14486     3.25624     2.92128     2.87969
 2082.0     3.08715     2.14430     2.83727     3.02952     2.88166     3.20665     2.14430     3.25502     2.92129     2.88081
 2083.0     3.08975     2.14375     2.83773     3.03181     2.88316     3.20496     2.14375     3.25381     2.92130     2.88193
 2084.0     3.09233     2.14319     2.83818     3.03408     2.88464     3.20326     2.14319     3.25259     2.92131     2.88304
 2085.0     3.09489     2.14263     2.83864     3.03634     2.88611     3.20157     2.14263     3.25137     2.92132     2.88416
 2086.0     3.09742     2.14208     2.83909     3.03858     2.88757     3.19987     2.14208     3.25016     2.92132     2.88527
 2087.0     3.09994     2.14152     2.83955     3.04080     2.88902     3.19818     2.14152     3.24895     2.92133     2.88638
 2088.0     3.10242     2.14096     2.84000     3.04300     2.89044     3.19648     2.14096     3.24774     2.92134     2.88749
 2089.0     3.10489     2.14041     2.84045     3.04519     2.89186     3.19479     2.14041     3.24653     2.92135     2.88860
 2090.0     3.10732     2.13985     2.84091     3.04736     2.89326     3.19309     2.13985     3.24532     2.92136     2.88971
 2091.0     3.10974     2.13930     2.84136     3.04951     2.89464     3.19140     2.13930     3.24411     2.92137     2.89082
 2092.0     3.11212     2.13874     2.84182     3.05164     2.89601     3.18971     2.13874     3.24290     2.92138     2.89192
 2093.0     3.11448     2.13819     2.84227     3.05376     2.89737     3.18801     2.13818     3.24169     2.92139     2.89303
 2094.0     3.11682     2.13763     2.84273     3.05585     2.89870     3.18632     2.13763     3.24049     2.92140     2.89413
 2095.0     3.11912     2.13708     2.84318     3.05792     2.90003     3.18462     2.13708     3.23929     2.92141     2.89524
 2096.0     3.12140     2.13652     2.84364     3.05997     2.90133     3.18293     2.13652     3.23808     2.92142     2.89634
 2097.0     3.12366     2.13597     2.84409     3.06200     2.90262     3.18123     2.13597     3.23688     2.92143     2.89744
 2098.0     3.12588     2.13541     2.84455     3.06401     2.90389     3.17954     2.13541     3.23568     2.92143     2.89854
 2099.0     3.12807     2.13486     2.84500     3.06600     2.90514     3.17785     2.13486     3.23448     2.92144     2.89964
 2100.0     3.13024     2.13431     2.84545     3.06797     2.90638     3.17615     2.13431     3.23329     2.92145     2.90074
 2101.0     3.13237     2.13375     2.84591     3.06992     2.90759     3.17446     2.13375     3.23209     2.92146     2.90183
 2102.0     3.13448     2.13320     2.84636     3.07184     2.90879     3.17276     2.13320     3.23089     2.92147     2.90293
 2103.0     3.13655     2.13265     2.84682     3.07374     2.90997     3.17107     2.13265     3.22970     2.92148     2.90403
 2104.0     3.13859     2.13210     2.84727     3.07561     2.91113     3.16937     2.13210     3.22851     2.92149     2.90512
 2105.0     3.14060     2.13154     2.84773     3.07746     2.91227     3.16768     2.13154     3.22731     2.92150     2.90621
